,neighborhood,year,livability_score,livability_deviation_from_avg,physical_environment_deviation,nuisance_insecurity_deviation,social_cohesion_deviation,facilities_deviation,housing_stock_deviation,dimension_scores_available,dist_supermarket,dist_daily_groceries,dist_attraction,dist_library,dist_museum,dist_performing_arts,dist_cinema,dist_sauna,dist_cafe,dist_cafeteria,dist_restaurant,dist_swimming_pool,dist_ice_rink,dist_gp_post,dist_gp_practice,dist_pharmacy,dist_hospital,dist_daycare,dist_after_school_care,dist_primary_school,dist_secondary_school,dist_highway_ramp,dist_train_station,rental_dwellings,owner_occupied_dwellings,corporation_dwellings,total_dwellings,pct_occupied,avg_woz_value,pct_feels_unsafe,pct_perceives_crime,safety_rating,pct_noise_air_traffic,pct_noise_rail_traffic,pct_noise_business,pct_noise_road_traffic,pct_noise_events,pct_noise_neighbors,pct_polluted_air,pct_bad_smell,pct_any_noise,survey_available,address_density,urbanity_class,area_water_ha,area_land_ha,area_total_ha,cohesion_scale_score,pct_actively_engaged,pct_wants_to_engage,pct_maybe_engage,engagement_available,population
343,Bloemenplein,2018,4.07851802954714,-0.0237468215965427,-0.0338713229018847,-0.0690268492654738,-0.0360162331836799,0.133442191630355,-0.0182746078758599,True,0.2,0.2,6.2,2,0.9,0.3,1.6,2.1,0.2,0.2,0.1,1.5,2,5,0.6,0.8,4.2,0.7,0.7,0.7,1.2,2.3,2.9,0.32,0.31,0.34,630.0,0.94,178,0.24,0.18,6.8,0.02,0,0.01,0.21,0.11,0.19,0.29,0.09,0.36,True,3261,Very strongly urban,0.0,13.0,13,6,,,,False,1249
344,Bloemenplein,2019,,,,,,,,,0.2,0.2,6.2,2,0.9,0.3,2,2.1,0.2,0.2,0.1,1.5,2,4.9,0.6,0.7,4.2,0.7,0.7,0.7,1.2,2.3,2.3,0.33,0.32,0.36,631.0,0.94,199,0.2,0.18,6.9,0.06,0.01,0.05,0.32,0.11,0.19,0.44,0.13,0.48,True,3326,Very strongly urban,0.0,13.0,13,6.3,,,,False,1247
345,Bloemenplein,2020,4.09068127965996,-0.0115835714837262,-0.0265235067244921,-0.0834743148505427,-0.03625898692354,0.149736125214393,-0.0150628881995442,True,0.2,0.2,6.2,2,0.9,0.3,1.7,2.1,0.2,0.2,0.1,1.5,2,4.9,0.6,0.7,4.2,0.7,0.7,0.7,1.2,2.4,2.9,0.33,0.31,0.36,628.0,0.95,218,0.18,0.18,7,0.03,0.01,0.03,0.42,0.06,0.19,0.38,0.12,0.51,True,3336,Very strongly urban,0.0,13.0,13,6.3,,,,False,1206
346,Bloemenplein,2021,,,,,,,,,0.3,0.2,3.5,2,0.9,0.3,1.7,2.1,0.2,0.2,0.1,1.5,2,5,0.6,0.8,4.2,0.7,0.6,0.7,1.2,2.4,2.9,0.33,0.29,0.38,658.0,0.91,244,0.19,0.2,6.9,0.05,0.02,0.07,0.44,0.05,0.19,0.37,0.14,0.52,True,3385,Very strongly urban,0.0,13.0,13,5.9,,,,False,1199
347,Bloemenplein,2022,4.11318174840336,0.0109168972596777,-0.0241887148687587,-0.0467267604444522,-0.0409310286314138,0.142258034823325,-0.0194946336190231,True,0.3,0.3,3.9,3.1,1,0.3,2,2.3,0.3,0.3,0.2,1.6,2.1,5,0.8,0.9,4.2,0.9,0.8,0.9,1.3,2.5,2.9,0.35,0.28,0.37,670.0,0.95,268,0.23,0.17,7.1,0.05,0.01,0.08,0.4,0.06,0.22,0.37,0.13,0.51,True,3408,Very strongly urban,0.0,13.0,13,5.9,,,,False,1216
348,Bloemenplein,2023,,,,,,,,,0.3,0.3,3.9,3.1,1,0.3,2,2.2,0.2,0.3,0.2,1.6,2.1,5,0.8,0.9,4.1,0.9,0.8,0.9,1.3,2.5,2.9,0.35,0.28,0.36,677.0,0.96,306,0.26,0.13,7.1,0.05,0.01,0.04,0.4,0.05,0.21,0.34,0.13,0.49,True,3439,Very strongly urban,0.0,13.0,13,6.1,0.28,0.16,0.33,True,1258
349,Bloemenplein,2024,4.08247045187014,-0.0197943992735398,-0.0261767303765301,-0.0663789750924341,-0.0463605111072033,0.147004659901198,-0.0278828425985703,True,0.3,0.3,6.5,3.1,1,0.3,2,2.1,0.2,0.2,0.2,1.7,2.2,4.9,0.8,0.8,4.1,0.9,0.8,0.9,1.3,2.5,2.9,0.35,0.28,0.36,678.0,0.92,307,0.23,0.1,7.3,0.04,0,0.02,0.32,0.04,0.2,0.34,0.15,0.46,True,3444,Very strongly urban,0.0,13.0,13,6.3,0.28,0.15,0.38,True,1230
350,Bloemenplein,2025,,,,,,,,,0.3,0.3,6.5,2.5,.,.,2,2.1,0.2,0.3,0.2,1.7,2.2,.,0.8,0.8,4.1,0.9,0.8,0.9,.,2.5,2.6,0.42,0.28,0.3,702.0,0.96,307,0.21,0.13,7.3,0.02,0,0.06,0.29,0.04,0.18,0.3,0.14,0.44,True,3474,Very strongly urban,0.0,13.0,13,6.2,0.34,0.15,0.33,True,1235
361,Bokt,2014,4.18958202800295,0.0873171768592618,-0.0782422243628796,0.0298099734685933,0.0674639514313988,-0.038321170536773,0.106606646858922,True,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.73,0,33.0,0.91,.,,,,.,.,.,.,.,.,.,.,.,False,378,Not urban,1.0,138.0,.,,,,,,126
362,Bokt,2015,,,,,,,,,1.8,2,4.4,2.5,6,7.2,7.1,4.2,2.2,0.8,1.7,4.6,10.4,4.9,2,2.3,4.9,1.7,1.6,1.6,2.1,1.8,6.4,0.26,0.74,0,35.0,0.94,.,,,,.,.,.,.,.,.,.,.,.,False,434,Not urban,1.0,138.0,139,,,,,,124
363,Bokt,2016,4.18746778048269,0.085202929339001,,,,,,False,1.8,2.1,4.5,2.6,6,6.5,7.2,4.2,2.3,0.9,1.7,4.7,10.5,5,2,2.3,5,1.7,1.6,1.6,2.1,2,6.5,0.26,0.66,0,35.0,0.94,.,,,,.,.,.,.,.,.,.,.,.,False,427,Not urban,1.0,138.0,139,,,,,,127
364,Bokt,2017,,,,,,,,,1.8,2.1,4.5,2.5,6,6.5,7.1,4.2,2.3,0.9,1.7,4.7,10.5,.,2,2.3,5,1.8,1.6,1.6,2.1,2,6.6,0.25,0.69,0,36.0,0.94,.,,,,.,.,.,.,.,.,.,.,.,False,431,Not urban,1.0,138.0,.,,,,,,127
365,Bokt,2018,4.2888180333521,0.186553182208411,-0.0416753517379205,0.0864164462025954,0.0762584596761038,-0.0371276560025388,0.102681284070171,True,1.8,1.9,4.5,2.4,6,6.5,7.2,4.2,2.4,0.8,1.6,4.7,10.5,5.1,2,2.3,5.1,1.7,1.6,1.6,2.1,2,6.6,0.19,0.81,0,36.0,0.92,.,.,.,.,.,.,.,.,.,.,.,.,.,True,431,Not urban,2.0,137.0,139,.,,,,False,122
366,Bokt,2019,,,,,,,,,1.8,1.8,4.6,2.5,6,6.3,7.1,4.3,2.3,0.8,1.6,4.8,10.4,5,2,2.3,5,1.6,1.6,1.6,2,1.9,6.9,0.22,0.78,0,36.0,0.97,509,.,.,.,.,.,.,.,.,.,.,.,.,True,433,Not urban,2.0,137.0,139,.,,,,False,127
367,Bokt,2020,4.28645518862183,0.184190337478143,-0.0429236026708757,0.0849770598614606,0.0697254866069384,-0.037835810633515,0.110247204314134,True,1.8,1.8,4.6,2.5,6,6.3,7.1,4.3,2.3,0.8,1.6,4.8,10.4,4.9,2,2.3,4.9,1.6,1.4,1.6,2,1.9,6.4,0.22,0.78,0,36.0,0.97,514,.,.,.,.,.,.,.,.,.,.,.,.,True,434,Not urban,2.0,137.0,139,.,,,,False,125
368,Bokt,2021,,,,,,,,,1.9,1.9,0.7,2.5,6,6.5,7,4.3,2.3,0.8,1.7,4.7,10.3,4.9,1.9,2.3,4.9,1.6,1.4,1.6,1.9,1.9,6.3,0.26,0.74,0,38.0,0.97,540,.,.,.,.,.,.,.,.,.,.,.,.,True,446,Not urban,2.0,137.0,139,.,,,,False,124
369,Bokt,2022,4.23665978586824,0.134394934724556,-0.0395066388423532,0.0467476933136476,0.0579064285246712,-0.0385513965242575,0.107798848252847,True,1.9,1.9,0.7,2.6,6,7.5,7.2,3.8,2.3,0.9,1.7,4.8,10.7,4.9,1.9,2.4,4.9,1.6,1.4,1.6,1.9,1.9,6.5,0.18,0.76,0.05,38.0,0.92,575,.,.,.,.,.,.,.,.,.,.,.,.,True,446,Not urban,2.0,137.0,139,.,,,,False,115
370,Bokt,2023,,,,,,,,,1.9,1.9,4.8,2.6,6,7.5,7.1,3.8,2.3,0.8,1.7,2.6,10.6,4.9,1.9,2.5,4.9,1.7,1.5,1.7,1.9,1.9,6.5,0.18,0.76,0.05,38.0,0.92,638,.,.,.,.,.,.,.,.,.,.,.,.,True,446,Not urban,2.0,137.0,139,.,.,.,.,True,128
371,Bokt,2024,4.23244838273961,0.130183531595928,-0.0240645553639084,0.0433816230686538,0.0552827859095177,-0.0425192742622887,0.0981029522439541,True,1.9,1.9,4.8,2.6,6,7.5,7.2,3.8,2.3,0.8,1.6,2.6,10.7,4.9,1.9,2.5,4.9,1.6,1.5,1.6,1.9,1.9,6.5,0.16,0.79,0.05,38.0,0.92,651,.,.,.,.,.,.,.,.,.,.,.,.,True,446,Not urban,2.0,137.0,139,.,.,.,.,True,127
372,Bokt,2025,,,,,,,,,1.9,1.9,4.7,2.5,.,.,7.2,3.8,2.2,1.2,1.6,2.6,10.6,.,1.9,2.5,4.9,1.6,1.5,1.6,.,1.8,6.9,0.18,0.77,0.05,39.0,0.95,651,.,.,.,.,.,.,.,.,.,.,.,.,True,440,Not urban,2.0,137.0,139,.,.,.,.,True,127
383,Bosrijk,2014,4.22182633021784,0.119561479074159,-0.0094124057731842,0.0731986083087665,0.0675709029390239,-0.0365552689589128,0.0247596425584649,True,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.95,0,154.0,0.96,.,,,,0.15,0.01,0.03,0.15,0.06,0.04,0.12,0.06,0.3,False,979,Slightly urban,1.0,33.0,.,,,,,,397
384,Bosrijk,2015,,,,,,,,,2.1,2.1,5,3.9,3,5.8,3.7,6.4,2.3,1.5,2.6,3.9,6.8,5.5,3.2,2.9,5.5,1.8,0.3,1.2,4.5,1.5,4.7,0.05,0.95,0,154.0,0.96,.,,,,0.2,0,0.01,0.11,0.06,0.07,0.11,0.04,0.33,False,963,Slightly urban,1.0,33.0,34,,,,,,404
385,Bosrijk,2016,4.20921316967085,0.106948318527165,,,,,,False,2.9,2.9,5.3,4.1,3.3,4,4,6.5,1.1,2.7,2.9,4.2,6.9,5.9,3.2,3.2,5.8,1.8,0.3,1.2,4.5,1.5,5.5,0.05,0.95,0,154.0,0.98,334,,,,0.15,0,0,0.09,0.02,0.1,0.15,0.05,0.27,False,962,Slightly urban,1.0,33.0,34,,,,,,413
386,Bosrijk,2017,,,,,,,,,2.9,2.9,5.3,4.1,3.3,4,4,6.5,1.1,2.7,3.2,4.2,6.9,.,3.2,3.2,5.8,0.7,0.3,1.2,4.5,1.5,5.6,0.05,0.94,0.01,154.0,0.94,340,,,,0.14,0,0,0.1,0.02,0.1,0.15,0.03,0.29,False,966,Slightly urban,1.0,33.0,.,,,,,,407
387,Bosrijk,2018,4.19395531704062,0.0916904658969356,0.0038503456905043,0.0581979823139927,0.0637398870334993,-0.0702716547910396,0.0361739056499784,True,2.9,2.9,5.3,4.1,3.2,4,4,6.5,1.1,2.7,2.7,4.2,6.9,5.8,3.2,3.2,5.8,0.7,0.3,1.2,4.5,1.5,5.6,0.07,0.93,0,154.0,0.96,343,0.06,0.04,7.5,0.16,0,0.03,0.13,0.03,0.11,0.19,0.05,0.33,True,970,Slightly urban,1.0,33.0,34,6,,,,False,398
388,Bosrijk,2019,,,,,,,,,1.2,1.2,5.1,4.4,3,4.4,4.4,6.3,1.1,1.2,1.1,4.2,6.8,5.6,1.3,1.3,5.6,0.7,1,1.1,3.8,1.5,4.9,0.04,0.95,0.01,158.0,0.98,380,0.11,0.1,7.5,0.19,0.01,0.05,0.22,0.05,0.13,0.21,0.1,0.37,True,974,Slightly urban,1.0,33.0,34,6,,,,False,416
389,Bosrijk,2020,4.21878198660131,0.116517135457628,0.0071679923030992,0.0372540804674909,0.0582353393161687,-0.0242985371883865,0.0381582605592553,True,1,1,1,4.4,3,4.4,4.4,6.3,1,1,1.1,4.2,6.7,5.6,2.7,2.7,5.6,1.1,1.1,1.1,3.8,1.5,4.8,0.06,0.94,0.01,158.0,0.99,404,0.12,0.07,7.6,0.21,0.02,0.06,0.26,0.04,0.09,0.24,0.12,0.42,True,980,Slightly urban,1.0,33.0,34,6,,,,False,423
390,Bosrijk,2021,,,,,,,,,1,1,4.5,1.5,3,4.4,4,6.3,1.1,1,1.1,4.1,6.7,5.5,2.7,2.7,5.5,1.1,1.1,1.1,3.7,1.5,4.8,0.08,0.91,0.01,160.0,0.95,428,0.17,0.04,7.6,0.22,0.02,0.05,0.24,0.05,0.08,0.19,0.08,0.41,True,997,Slightly urban,1.0,33.0,34,6,,,,False,414
391,Bosrijk,2022,4.29851287325151,0.196248022107822,0.0347847309493917,0.0669902586538236,0.0668142824315315,-0.0196590305070553,0.04731778058013,True,1,1,5.4,5.2,3.2,5.2,5,6.6,1,1,1.1,4.6,7,5.8,2.7,2.7,5.8,1,1,1,4.6,1.5,5.7,0.06,0.93,0.01,163.0,0.95,460,0.14,0.05,7.7,0.2,0.02,0.03,0.24,0.05,0.09,0.15,0.07,0.45,True,1011,Moderately urban,1.0,33.0,34,5.9,,,,False,429
392,Bosrijk,2023,,,,,,,,,1,1,5.4,4.7,3.2,4.7,4.7,6.6,1,1,1,7.4,7,5.8,2.7,2.7,5.8,1,1,1,4.6,1.5,5.7,0.06,0.94,0.01,196.0,0.97,531,0.09,0.05,7.8,0.27,0.03,0.03,0.29,0.05,0.11,0.22,0.08,0.5,True,1032,Moderately urban,1.0,33.0,34,5.9,0.3,0.12,0.44,True,507
393,Bosrijk,2024,4.26944841733565,0.167183566191961,0.0258105579400783,0.0650052280411173,0.0657734696754279,-0.031493221238565,0.0420875317739018,True,0.9,0.9,5.4,4.1,3.2,3.9,3.9,6.6,0.9,0.9,0.9,7.3,7,5.8,2.6,2.6,5.8,0.9,0.9,0.9,4.6,1.5,5.7,0.08,0.92,0,229.0,0.97,547,0.13,0.05,7.8,0.31,0.03,0.02,0.27,0.07,0.09,0.25,0.09,0.5,True,1129,Moderately urban,1.0,33.0,34,5.9,0.36,0.18,0.47,True,606
394,Bosrijk,2025,,,,,,,,,1,1.1,5.4,4.3,.,.,3.9,6.6,1,1.1,1,7.3,7,.,1.2,1.2,5.8,1,1,1,.,1.5,5.7,0.07,0.92,0,277.0,0.95,547,0.13,0.03,7.7,0.29,0.01,0.02,0.25,0.05,0.1,0.22,0.09,0.45,True,1204,Moderately urban,1.0,33.0,34,5.9,0.42,0.22,0.42,True,725
405,Burghplan,2014,3.95620668415457,-0.14605816698912,-0.035057121761056,-0.095904048747069,-0.041487489447292,0.0704400166969065,-0.0440495237306096,True,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.38,0.52,1474.0,0.96,.,,,,0.06,0,0.04,0.16,0.05,0.12,0.31,0.13,0.32,False,2032,Strongly urban,0.0,50.0,.,,,,,,2950
406,Burghplan,2015,,,,,,,,,0.4,0.7,6.6,3,2,2.8,2.6,2.1,1.3,0.3,0.4,2.9,3.4,4.2,0.8,1,3.1,0.3,0.3,0.3,1.4,3,3.3,0.1,0.38,0.52,1474.0,0.97,.,,,,0.11,0.01,0.02,0.19,0.03,0.17,0.25,0.14,0.39,False,2160,Strongly urban,0.0,50.0,50,,,,,,3004
407,Burghplan,2016,3.97872233481185,-0.123542516331838,,,,,,False,0.4,0.7,6.6,3,2,1.8,2.6,2.1,1.3,0.3,0.4,2.9,3.4,4.5,0.8,1.2,3.8,0.3,0.3,0.3,1.4,3,3.3,0.1,0.38,0.51,1478.0,0.98,164,,,,0.05,0,0.03,0.21,0.02,0.19,0.21,0.13,0.34,False,2166,Strongly urban,0.0,50.0,50,,,,,,3017
408,Burghplan,2017,,,,,,,,,0.4,0.7,6.7,3,2,1.8,2.6,2.1,1.3,0.3,0.4,2.9,3.5,.,0.8,1.2,3.8,0.3,0.3,0.4,0.5,3,3.4,0.1,0.39,0.5,1486.0,0.97,169,,,,0.06,0.04,0.06,0.24,0.14,0.2,0.23,0.2,0.4,False,2163,Strongly urban,0.0,50.0,.,,,,,,3023
409,Burghplan,2018,3.97920194175322,-0.123062909390464,-0.0215859675868795,-0.0986180849624889,-0.0372452108082876,0.0663117749782729,-0.0319254210110813,True,0.4,0.7,6.7,3,2,1.8,2.6,2.1,1.3,0.3,0.4,2.9,3.5,4.5,0.8,1.2,3.8,0.4,0.3,0.4,0.5,3,3.4,0.11,0.39,0.5,1489.0,0.98,181,0.23,0.15,6.9,0.04,0.03,0.04,0.32,0.15,0.2,0.23,0.17,0.44,True,2181,Strongly urban,0.0,50.0,50,6,,,,False,3080
410,Burghplan,2019,,,,,,,,,0.4,0.7,6.8,3,2,1.8,2.7,2.1,1.3,0.3,0.4,2.9,3.5,4.4,0.8,1.2,3.8,0.4,0.3,0.4,0.5,3,3,0.11,0.39,0.5,1489.0,0.98,198,0.24,0.17,6.8,0.03,0.04,0.04,0.32,0.11,0.21,0.29,0.16,0.45,True,2197,Strongly urban,0.0,50.0,50,6,,,,False,3055
411,Burghplan,2020,4.02337829656601,-0.0788865545776752,-0.0183664592740593,-0.0925194114812703,-0.0348164387639843,0.0869389108044682,-0.0201231558628298,True,0.4,0.7,6.8,3,2,1.8,2.7,2.1,1.3,0.3,0.4,2.9,3.5,4.4,0.8,1.2,3.8,0.4,0.3,0.4,0.5,3,3.4,0.11,0.39,0.5,1489.0,0.98,218,0.24,0.2,6.9,0.05,0.01,0.04,0.31,0.05,0.24,0.29,0.13,0.47,True,2212,Strongly urban,0.0,50.0,50,6,,,,False,3057
412,Burghplan,2021,,,,,,,,,0.4,0.7,4.5,3,2,1.8,2.7,2.1,1.3,0.3,0.4,3,3.5,4.4,0.8,1.2,3.8,0.4,0.3,0.4,0.5,3,3.4,0.12,0.39,0.49,1490.0,0.98,238,0.24,0.19,6.9,0.04,0.01,0.05,0.38,0.06,0.23,0.25,0.11,0.48,True,2258,Strongly urban,0.0,50.0,50,5.7,,,,False,2995
413,Burghplan,2022,4.04443440975994,-0.057830441383746,-0.0150388833700688,-0.0669681132355146,-0.0345547125702686,0.0803795181070806,-0.0216482503149748,True,0.4,0.7,4.9,3.8,2.1,1.8,2.8,2.2,1.3,0.3,0.4,3,3.5,4.4,0.8,1.2,3.8,0.4,0.4,0.4,0.5,3.2,3.5,0.12,0.39,0.49,1491.0,0.98,260,0.27,0.17,7,0.06,0.02,0.04,0.35,0.05,0.22,0.23,0.15,0.48,True,2278,Strongly urban,0.0,50.0,50,5.7,,,,False,2935
414,Burghplan,2023,,,,,,,,,0.4,0.7,4.9,3.8,2.1,1.8,2.8,2.2,1.3,0.3,0.4,3,3.5,4.4,0.8,1.2,3.8,0.4,0.3,0.4,0.5,3.7,3.5,0.12,0.39,0.49,1492.0,0.98,304,0.24,0.15,7.1,0.04,0.01,0.05,0.37,0.08,0.25,0.22,0.11,0.5,True,2305,Strongly urban,0.0,50.0,50,5.7,0.27,0.12,0.38,True,2992
415,Burghplan,2024,4.03394443970308,-0.0683204114406021,-0.0179958529635729,-0.0619019437639752,-0.0390691105469302,0.0791416976392448,-0.028495201805369,True,0.4,0.7,7.6,3.8,2.1,1.8,2.8,2.2,1.3,0.3,0.4,3.1,3.5,4.5,0.8,1.2,3.8,0.4,0.3,0.4,0.5,3.7,3.6,0.12,0.39,0.49,1492.0,0.98,304,0.21,0.13,7.2,0.05,0.01,0.04,0.34,0.07,0.19,0.28,0.12,0.45,True,2307,Strongly urban,0.0,50.0,50,6.1,0.32,0.14,0.39,True,3014
416,Burghplan,2025,,,,,,,,,0.4,0.7,7.6,2.1,.,.,2.8,2.2,1.3,0.3,0.4,3.1,3.5,.,0.8,1.2,3.8,0.4,0.3,0.4,.,3.7,3.3,0.11,0.4,0.48,1492.0,0.97,304,0.2,0.13,7.3,0.02,0,0.03,0.3,0.06,0.16,0.23,0.09,0.42,True,2344,Strongly urban,0.0,50.0,50,6.3,0.32,0.12,0.43,True,2976
427,Castiliëlaan,2014,4.46666647342408,0.364401622280391,0.0401020641247981,-0.110636015110128,0.325454408109955,-0.0587124236250101,0.168193588780776,True,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,18.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,868,Slightly urban,0.0,80.0,.,,,,,,158
428,Castiliëlaan,2015,,,,,,,,,1.5,1.6,2,5.3,6.7,7.1,6.8,7,3.6,1.5,1.5,2.2,10.1,4,1.6,1.7,3.9,0.3,1.2,1.1,2.3,2.6,5.8,.,.,.,18.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,877,Slightly urban,0.0,80.0,80,,,,,,208
429,Castiliëlaan,2016,4.46239849474891,0.36013364360522,,,,,,False,1.4,1.5,1.9,5.2,6.6,6.5,6.7,6.9,3.9,1.4,1.4,2.1,10.1,3.8,1.6,1.6,3.8,0.3,1.2,1.1,2.3,2.5,5.7,.,.,.,18.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,882,Slightly urban,0.0,80.0,80,,,,,,418
430,Castiliëlaan,2017,,,,,,,,,1.6,1.5,2,5.2,6.6,6.7,6.9,6.8,4,1.4,1.4,2.2,10.2,.,1.6,1.6,3.9,0.3,1.2,1.2,2.4,2.5,5.7,.,.,.,18.0,.,.,,,,.,.,.,.,.,.,.,.,.,False,887,Slightly urban,0.0,80.0,.,,,,,,386
431,Castiliëlaan,2018,4.58423834134335,0.481973490199667,0.0481018185787012,-0.113255047796349,0.225424946335655,-0.0758882252388368,0.397589998320496,True,1.8,1.7,2.2,5.5,6.8,6.4,7.2,7.1,4.2,1.6,1.6,2.4,10.4,4.1,1.9,1.9,4.1,0.3,1.4,1.4,2.7,2.8,6,.,.,.,18.0,.,.,.,.,.,0.22,0.02,0.02,0.18,0.13,0.06,0.23,0.28,0.37,True,893,Slightly urban,0.0,80.0,80,.,,,,False,114
432,Castiliëlaan,2019,,,,,,,,,1.7,1.7,2.4,5.8,7.2,6.9,7.2,7.6,4.2,1.7,1.7,2.6,10.5,4.2,1.9,1.9,4.2,0.3,1.4,1.4,2.7,2.9,6,.,.,.,18.0,.,.,.,.,.,0.27,0.02,0.01,0.19,0.16,0.06,0.25,0.32,0.42,True,901,Slightly urban,0.0,80.0,80,.,,,,False,67
433,Castiliëlaan,2020,4.27444923519552,0.172184384051835,0.0330324986163428,-0.0450402021080016,0.0848837769648073,-0.0691765983473712,0.168484908926058,True,1.7,1.7,2.4,5.8,7.3,6.9,7.2,7.6,3.3,1.7,1.7,2.6,10.5,4.2,1.9,1.9,4.2,0.3,1.5,1.4,2.7,2.9,6,.,.,.,18.0,.,.,.,.,.,0.23,0.01,0,0.22,0.11,0.13,0.24,0.31,0.49,True,903,Slightly urban,0.0,80.0,80,.,,,,False,69
434,Castiliëlaan,2021,,,,,,,,,1.8,1.8,2.4,5.8,7.3,7.2,6.9,7.6,3.1,1.8,1.8,2.6,10.5,4.3,1.9,1.9,4.3,0.3,1.6,1.4,2.7,2.9,6,.,.,.,17.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,True,906,Slightly urban,0.0,80.0,80,.,,,,False,68
435,Castiliëlaan,2022,4.19392521624708,0.0916603651033961,0.0204192487228082,0.0573138327836523,0.0600327705812698,-0.076852030804463,0.0307465438201288,True,1.7,1.8,4.2,5.7,7.6,7.3,7,4.3,3.1,1.7,1.7,2.6,10.6,4.2,1.9,1.9,4.2,0.3,1.5,1.5,2.7,2.8,6.1,1,0,0,57.0,0.21,236,.,.,.,.,.,.,.,.,.,.,.,.,True,885,Slightly urban,0.0,80.0,80,.,,,,False,97
436,Castiliëlaan,2023,,,,,,,,,2,2,2.9,5.2,7.1,6.9,6.9,4.6,2.5,1.9,1.9,2.9,10.9,4.5,2.2,2.2,4.5,1.2,1.8,1.8,3,2.3,6.4,0.18,0.04,0.77,115.0,0.88,263,.,.,.,.,.,.,.,.,.,.,.,.,True,891,Slightly urban,0.0,80.0,80,.,.,.,.,True,291
437,Castiliëlaan,2024,3.93568466051803,-0.166580190625657,-0.0502388097132269,-0.0070361201673446,0.032751534063484,-0.0773916282842765,-0.0646651665242935,True,1.6,1.6,2.4,5.5,7,7.3,6.8,4.1,2.9,1.8,1.6,2.4,10.4,4.1,1.7,1.7,4.1,0.3,1.3,1.9,2.5,2.6,5.9,0.34,0.05,0.61,279.0,0.81,177,.,.,.,.,.,.,.,.,.,.,.,.,True,881,Slightly urban,0.0,80.0,80,.,.,.,.,True,637
438,Castiliëlaan,2025,,,,,,,,,1.6,1.6,2.5,5.5,.,.,6.8,2.8,2.9,1.9,1.6,2.5,10.5,.,1.7,1.7,4.1,0.4,1.3,1.9,.,2.6,6,0.31,0.05,0.64,388.0,0.91,177,.,.,.,.,.,.,.,.,.,.,.,.,True,926,Slightly urban,0.0,80.0,80,.,.,.,.,True,823
449,Doornakkers-Oost,2014,3.90505533531116,-0.197209515832525,-0.0513357660126373,-0.0804478120624456,-0.0548000753863358,0.024181891131801,-0.0348077535029079,True,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.21,0.67,1396.0,0.97,.,,,,0.07,0.05,0.08,0.24,0.11,0.19,0.23,0.15,0.46,False,1788,Strongly urban,1.0,51.0,.,,,,,,2869
450,Doornakkers-Oost,2015,,,,,,,,,0.8,0.7,4.8,3.5,2.1,2.7,2.9,1.7,1,0.3,0.7,4.3,5,4.4,0.4,0.5,3.2,0.4,0.4,0.5,0.9,2.5,3.5,0.06,0.21,0.66,1400.0,0.97,.,,,,0.06,0.03,0.04,0.23,0.1,0.18,0.23,0.18,0.44,False,1948,Strongly urban,1.0,51.0,51,,,,,,2855
451,Doornakkers-Oost,2016,3.91455452108981,-0.187710330053872,,,,,,False,0.8,0.7,4.8,3.7,2.1,2.7,2.9,1.7,1,0.3,0.7,4.3,5,5,0.4,0.4,3.2,0.4,0.4,0.5,0.9,2.5,3.4,0.06,0.21,0.66,1402.0,0.97,156,,,,0.08,0.07,0.03,0.3,0.12,0.18,0.27,0.2,0.48,False,1953,Strongly urban,1.0,51.0,51,,,,,,2873
452,Doornakkers-Oost,2017,,,,,,,,,0.8,0.7,4.8,3.7,2.1,2.7,2.8,1.7,1,0.3,0.7,4.3,5,.,0.4,0.4,3.2,0.5,0.5,0.4,2,2.5,3.5,0.06,0.21,0.66,1402.0,0.97,160,,,,0.05,0.1,0.05,0.3,0.1,0.18,0.33,0.26,0.47,False,1965,Strongly urban,1.0,51.0,.,,,,,,2882
453,Doornakkers-Oost,2018,3.90434696630185,-0.197917884841838,-0.0416468073292724,-0.109847263165999,-0.0531045572636899,0.0304983669665713,-0.0238176240494475,True,0.8,0.7,5.1,3.7,2.1,1,2.8,1.7,1,0.3,0.7,4.3,5,5,0.4,0.4,3.2,0.5,0.3,0.4,2,2.5,3.5,0.06,0.22,0.7,1403.0,0.97,169,0.41,0.25,6.6,0.03,0.06,0.06,0.3,0.08,0.17,0.28,0.2,0.42,True,1969,Strongly urban,1.0,51.0,51,5.7,,,,False,2884
454,Doornakkers-Oost,2019,,,,,,,,,0.8,0.7,5.1,3.7,2.1,0.9,3.2,1.7,0.3,0.3,0.7,4.2,5,4.8,0.5,0.5,3.2,0.5,0.3,0.5,2,2.5,2.9,0.05,0.22,0.73,1404.0,0.97,179,0.35,0.27,6.6,0.03,0.04,0.05,0.29,0.08,0.16,0.33,0.18,0.42,True,1994,Strongly urban,1.0,51.0,51,5.5,,,,False,2873
